Model,Task,Layer,Relative_Depth,Accuracy_Drop,M1_MSE_next,M1_MSE_prev,M1_MSE_start,M1_MSE_end,M1_MSE_mean,M1_MSE_local_mean,M1_MSE_local_global_ratio,M2_Cosine_next,M2_Cosine_prev,M2_Cosine_start,M2_Cosine_end,M2_Cosine_mean,M2_Cosine_local_mean,M2_Cosine_local_global_ratio,M3_Residual_next,M3_Residual_prev,M3_Residual_start,M3_Residual_end,M3_Residual_mean,M3_Residual_local_mean,M3_Residual_local_global_ratio,M4_CKA_next,M4_CKA_prev,M4_CKA_start,M4_CKA_end,M4_CKA_mean,M4_CKA_local_mean,M4_CKA_local_global_ratio,M5_L1_next,M5_L1_prev,M5_L1_start,M5_L1_end,M5_L1_mean,M5_L1_local_mean,M5_L1_local_global_ratio,M6_L_Inf_next,M6_L_Inf_prev,M6_L_Inf_start,M6_L_Inf_end,M6_L_Inf_mean,M6_L_Inf_local_mean,M6_L_Inf_local_global_ratio,M7_Var_Ratio_next,M7_Var_Ratio_prev,M7_Var_Ratio_start,M7_Var_Ratio_end,M7_Var_Ratio_mean,M7_Var_Ratio_local_mean,M7_Var_Ratio_local_global_ratio,M8_Pearson_next,M8_Pearson_prev,M8_Pearson_start,M8_Pearson_end,M8_Pearson_mean,M8_Pearson_local_mean,M8_Pearson_local_global_ratio,M10_Router_Router_Norm_Var,M10_Router_Router_Norm_Min,M10_Router_Router_Norm_Max,M10_Router_Router_Norm_Mean,M11_SVD_Ent,M12_KL_Noise,M13_LogitLens_Logit_Lens_KL,M13_LogitLens_Top1_Match_Rate,M14_Spectral_Norm,M15_Frobenius_Norm,M16_Effective_Rank,M17_Var_Shift,M18_Outlier_IoU,M19_Attn_MLP_Ratio,M13_LogitLens,F1_Rank_Normalized_Residual,F2_Depth_Penalized_Cosine,F3_NonLinear_Depth,M11_SVD_Ent_delta1,M11_SVD_Ent_delta2,M11_SVD_Ent_rel_change,M12_KL_Noise_delta1,M12_KL_Noise_delta2,M12_KL_Noise_rel_change,M13_LogitLens_delta1,M13_LogitLens_delta2,M13_LogitLens_rel_change,M14_Spectral_Norm_delta1,M14_Spectral_Norm_delta2,M14_Spectral_Norm_rel_change,M15_Frobenius_Norm_delta1,M15_Frobenius_Norm_delta2,M15_Frobenius_Norm_rel_change,M16_Effective_Rank_delta1,M16_Effective_Rank_delta2,M16_Effective_Rank_rel_change,M17_Var_Shift_delta1,M17_Var_Shift_delta2,M17_Var_Shift_rel_change,M18_Outlier_IoU_delta1,M18_Outlier_IoU_delta2,M18_Outlier_IoU_rel_change,M19_Attn_MLP_Ratio_delta1,M19_Attn_MLP_Ratio_delta2,M19_Attn_MLP_Ratio_rel_change,F1_Rank_Normalized_Residual_delta1,F1_Rank_Normalized_Residual_delta2,F1_Rank_Normalized_Residual_rel_change,F2_Depth_Penalized_Cosine_delta1,F2_Depth_Penalized_Cosine_delta2,F2_Depth_Penalized_Cosine_rel_change,M1_MSE_start_delta1,M2_Cosine_start_delta1,M3_Residual_start_delta1,M4_CKA_start_delta1,M5_L1_start_delta1,M6_L_Inf_start_delta1,M7_Var_Ratio_start_delta1,M8_Pearson_start_delta1
gemma,csqa,17,0.5151515151515151,0.40048543689320387,3592.707,3608.582,333562.44,386895.38,137641.61966857142,4961.449,0.036046139328690587,0.00087195635,0.00072443485,0.99905366,0.027676225,0.07636285462571428,0.00087023974,0.011396113108517084,0.10378207,0.10401112,0.9999998,1.0769814,0.538871744857143,0.10517819799999999,0.19518224662660855,0.9991278,0.9992751,0.0005025598,0.97231793,0.923629137414286,0.9991294380000001,1.0817430897809648,51075.543,43161.082,97913.97,549571.25,155659.16397142858,44182.966,0.28384429719865095,2730.666,2835.1855,29159.955,28348.38,14713.843157142857,2842.64844,0.19319551048903486,1.1971377,0.8144742,3.0888423e-06,4.094444,0.9572167434567801,0.9815298080000001,1.0253997474281729,0.9991278,0.9992751,0.0005025598,0.97231793,0.923629137414286,0.9991294380000001,1.0817430897809648,0.0,0.0,0.0,0.0,0.967424750328064,10.182355499267578,0.0,0.0,4.469821975781367,45.79568554804875,1346.831082857572,1.1637493710517883,0.6231118396520615,3.51171814036698,4.2831149130506674e-05,0.0007996410336144953,0.04499090763546798,0.7177405625652734,-0.00028389692306518555,-0.0004906058311463513,-0.00029337024513687027,0.15429883003234757,0.6490316867828358,0.01538671301147665,-2.5239490241801737e-06,-2.0533978977255156e-05,-0.055648628861347915,0.3523366818061229,0.7383048901191103,0.08557084158179418,-1.350079609797561,-2.2751158200777652,-0.028636285894977576,-18.873201810396722,-27.687978891226066,-0.013819391227131717,-0.005890963077545219,-0.06926613593101516,-0.005036559449645206,0.06540631747245795,0.14516374087333683,0.1172775145148992,0.39534130805954604,5.154145895199413,0.12685927579779444,-0.00014584644383633784,4.0038080843253585e-05,-0.15425528874222671,-0.002270598064013883,0.000837700498799332,-0.04804328661155577,61887.0,0.0009048600000000073,1.6999999999933735e-06,-0.0009087160999999999,15518.986000000004,2835.1850000000013,-7.035949000000001e-07,-0.0009087160999999999
gemma,csqa,18,0.5454545454545454,0.027912621359223285,821.10156,3592.707,399318.25,328820.6,154751.33731885714,3879.5762320000003,0.025069742848207566,0.0008907318,0.00087195635,0.9966345,0.02750063,0.07645896728142856,0.00104665757,0.01368914064008142,0.0453458,0.09485267,0.999996,0.9074404,0.5130356098857143,0.077674888,0.1514025271382246,0.9991091,0.9991278,0.0029211317,0.97249323,0.9235330761742858,0.9989531600000001,1.0816647337163878,52325.24,51075.543,113315.26,545275.75,160749.1401142857,49587.960600000006,0.30848040969142854,476.46094,2730.666,31890.621,25617.715,15070.719179714284,1861.398828,0.12351094900005731,1.0317047,0.8353258,2.5801896e-06,3.4201944,0.7995878438938457,0.91703294,1.146882041612009,0.9991091,0.9991278,0.0029211317,0.97249323,0.9235330761742858,0.9989531600000001,1.0816647337163878,0.0,0.0,0.0,0.0,0.9673370122909546,8.407891869544983,0.0,0.0,4.014684319496155,46.06702657846304,1380.9010009765625,1.1519144310951233,0.6585167506933213,6.158541251877996,0.0002621389990963,0.0006571364628609355,0.04260660985915494,0.7385489458759964,-8.7738037109375e-05,0.00019615888595581055,-9.069236349346088e-05,-1.7744636297225949,-1.9287624597549424,-0.1742684813794051,0.00021930784996579335,0.00022183179898997352,5.120288724861467,-0.4551376562852125,-0.8074743380913354,-0.10182456007224994,0.27134103041429114,1.621420640211852,0.005925034796773643,34.06991811899047,52.943119929387194,0.02529635568456312,-0.01183493995666507,-0.00594397687911985,-0.010169663890747138,0.03540491104125976,-0.030001406431198197,0.05681951262718665,2.6468231115110163,2.2514818034514703,0.7537117176592139,-0.00014250457075355987,3.3418730827779707e-06,-0.17821067799562285,-0.002384297776313042,-0.00011369971229915898,-0.052995102824585194,65755.81,-0.0024191599999999758,-3.7999999999982492e-06,0.0024185719,15401.289999999994,2730.6659999999974,-5.086527000000003e-07,0.0024185719
gemma,csqa,19,0.5757575757575758,0.019417475728155335,996.1299,821.10156,411965.3,318493.1,158441.85728457145,1895.793752,0.011965233079760133,0.0012011528,0.0008907318,0.9946742,0.027232826,0.07661573810259172,0.001299285898142,0.016958472415207027,0.049172755,0.044644196,0.99999267,0.8792585,0.5098774366,0.056598542200000004,0.11100421008313315,0.9987981,0.9991091,0.004896397,0.9727645,0.9233759866,0.9987002119999999,1.0815748139561,60553.734,52325.24,127274.17,541560.1,166208.72868571428,55083.967800000006,0.3314144102753983,126.06163,476.46094,32367.082,25141.254,15212.683525714288,810.4680000000001,0.05327580756084206,1.0058914,0.96926963,2.5008997e-06,3.3150907,0.7750162324775915,0.9592397380000002,1.237702768748179,0.9987981,0.9991091,0.004896397,0.9727645,0.9233759866,0.9987002119999999,1.0815748139561,0.0,0.0,0.0,0.0,0.967362940311432,7.003070521354675,0.0,0.0,4.084485860971304,45.26090753995455,1371.177499624399,1.1036146023273468,0.6223289721012115,3.4343350973932014,0.0010648442854289,0.0006412433835879076,0.04029969766816144,0.7587869106393281,2.5928020477405944e-05,0.00011366605758678094,2.680350296535572e-05,-1.4048213481903078,0.36964228153228706,-0.16708366020724452,0.0008027052863326,0.0005833974363668067,3.062136077042532,0.06980154147514916,0.5249391977603617,0.01738655792590671,-0.8061190385084913,-1.0774600689227825,-0.0174988293879893,-9.723501352163566,-43.79341947115404,-0.007041418135903421,-0.0482998287677765,-0.03646488881111143,-0.041930049198062314,-0.036187778592109754,-0.07159268963336951,-0.05495346709709259,-2.724206154484795,-5.371029265995811,-0.4423460106975935,-1.5893079273027817e-05,0.00012661149148053205,-0.02418535596675775,-0.0023069121909935,7.73855853195421e-05,-0.054144467222796644,12647.049999999988,-0.001960300000000026,-3.3299999999680807e-06,0.0019752653000000005,13958.910000000003,476.46099999999933,-7.928990000000002e-08,0.0019752653000000005
gemma,csqa,20,0.6060606060606061,-0.0012135922330096364,1543.6324,996.1299,414382.03,316616.97,159222.9201542857,1572.44824,0.009875765615128153,0.0018534064,0.0012011528,0.9928789,0.027221978,0.07700581691116315,0.001636457438142,0.021251088327246648,0.061033346,0.049029022,0.9999901,0.8741025,0.5095080614857143,0.053572766400000006,0.10514606214205315,0.9981473,0.9987981,0.006703455,0.9727783,0.9229860480285714,0.9983633599999999,1.0816667933938569,75646.805,60553.734,143335.7,539261.8,173925.2796857143,63467.86780000001,0.3649145651206488,171.76501,126.06163,32424.637,25083.7,15233.678972571426,443.8590679999999,0.02913669565960716,1.0054581,0.994143,2.4862518e-06,3.2956743,0.7704769818540514,1.01111959,1.3123293914044576,0.9981473,0.9987981,0.006703455,0.9727783,0.9229860480285714,0.9983633599999999,1.0816667933938569,0.0,0.0,0.0,0.0,0.9671198725700378,5.711565279960633,0.0,0.0,4.287423253059387,46.958131496722885,1376.1985426682693,1.101373631477356,0.5772666981220246,7.48029678231496,0.0040813502622768,0.0006351572627522712,0.03855473278969957,0.778498944161523,-0.000243067741394154,-0.00026899576187155994,-0.00025126840326950006,-1.2915052413940424,0.11331610679626536,-0.18441985375640824,0.0030165059768479004,0.0022138006905153005,2.8328141664702704,0.20293739208808326,0.1331358506129341,0.049684929510277254,1.6972239567683332,2.5033429952768245,0.037498672673986766,5.02104304387035,14.744544396033916,0.0036618476056131666,-0.0022409708499908643,0.046058857917785634,-0.00203057375760074,-0.04506227397918694,-0.008874495387077186,-0.07240908908200128,4.045961684921759,6.770167839406554,1.1780917033963303,-6.086120835636401e-06,9.806958437391417e-06,-0.009491124573610565,-0.0017449648784618674,0.0005619473125316327,-0.04329970147246209,2416.7300000000396,-0.0017952999999999442,-2.5700000000350443e-06,0.0018070579999999994,16061.530000000013,57.55500000000029,-1.4647899999999942e-08,0.0018070579999999994
gemma,csqa,21,0.6363636363636364,0.025485436893203848,2477.587,1543.6324,416673.94,314670.06,159953.88814857142,1872.2571,0.011704980239436023,0.0019953847,0.0018534064,0.9922341,0.02709204,0.07738567033142858,0.00203582048,0.026307460347290337,0.07711015,0.060865197,0.999989,0.8690102,0.5096819693428571,0.059563439399999994,0.1168639325419582,0.9980089,0.9981473,0.00730808,0.9728992,0.9226064644857143,0.9979645119999999,1.081679512699505,81302.36,75646.805,166186.12,532771.75,184971.54514285715,70728.48999999999,0.38237497527187014,1350.3438,171.76501,32461.746,25046.59,15251.855052571427,467.331728,0.03064097622152384,1.0864742,0.99457157,2.4727553e-06,3.2777839,0.7662944929912943,1.007458534,1.314714567179763,0.9980089,0.9981473,0.00730808,0.9728992,0.9226064644857143,0.9979645119999999,1.081679512699505,0.0,0.0,0.0,0.0,0.9650747179985046,3.2303192257881164,0.0,0.0,4.564549051798307,48.02866114102877,1380.1998760516826,1.1239016313552856,0.5794722820520402,8.710046716273515,0.0596874969312921,0.0006296263421326614,0.036791659259259264,0.7977240352174656,-0.002045154571533203,-0.0018020868301390491,-0.0021146857070555303,-2.4812460541725163,-1.1897408127784739,-0.43442487874175506,0.0556061466690153,0.0525896406921674,13.62444855149363,0.2771257987389202,0.07418840665083692,0.06463691181904441,1.0705296443058856,-0.6266943124624476,0.02279753495687098,4.001333383413339,-1.0197096604570106,0.002907526246652914,0.02252799987792975,0.024768970727920614,0.020454457265071113,0.0022055839300155755,0.047267857909202515,0.0038207364762090634,1.229749933958555,-2.8162117509632036,0.16439854857977698,-5.530920619609852e-06,5.552002160265487e-07,-0.008707954618424996,-0.0017630735304403067,-1.8108651978439305e-05,-0.045729107761092735,2291.9099999999744,-0.0006448000000000009,-1.09999999997612e-06,0.0006046250000000001,22850.419999999984,37.10900000000038,-1.3496499999999965e-08,0.0006046250000000001
gemma,csqa,22,0.6666666666666666,0.0024271844660194376,3260.224,2477.587,452650.44,286792.44,171231.53150857144,3368.90946,0.019674585809748135,0.0021370053,0.0019953847,0.9913949,0.025953352,0.07714009529999999,0.00239806174,0.031087098085460913,0.08486666,0.0739823,0.9999881,0.7959709,0.5067914670285714,0.0753445832,0.14866979409320344,0.99786574,0.9980089,0.008214725,0.97405475,0.9228529901142856,0.997603338,1.0809991922933015,83823.82,81302.36,179495.94,523555.03,190368.9387142857,77635.048,0.4078136303345042,1922.2031,1350.3438,33812.09,23696.246,15913.972874285713,1561.3281200000001,0.0981105178658903,0.8904956,0.9204084,2.2759448e-06,3.0168998,0.7053038930249943,0.91092686,1.2915381124603842,0.99786574,0.9980089,0.008214725,0.97405475,0.9228529901142856,0.997603338,1.0809991922933015,0.0,0.0,0.0,0.0,0.9633802771568298,2.863814514875412,0.0,0.0,4.304651755553025,47.582287274874176,1375.7579956054688,1.1491067657470704,0.5343350167274475,3.437492267345233,0.0972647559363395,0.0005785689794018792,0.03385219826086957,0.816496580927726,-0.0016944408416748047,0.00035071372985839844,-0.0017557613002120442,-0.3665047109127042,2.114741343259812,-0.11345773754706434,0.0375772590050474,-0.018028887663967895,0.6295666753843541,-0.25989729624528213,-0.5370230949842023,-0.056938219591021744,-0.4463738661545946,-1.5169035104604802,-0.009293906087531445,-4.441880446213872,-8.443213829627211,-0.0032182878170665674,0.025205134391784734,0.002677134513854984,0.02242645947705446,-0.04513726532459261,-0.04734284925460819,-0.07789374353636302,-5.2725544489282825,-6.502304382886837,-0.6053416957083875,-5.105736273078223e-05,-4.5526442111172376e-05,-0.08109152891831284,-0.002939460998389695,-0.0011763874679493885,-0.07989476575862586,35976.5,-0.0008392000000000399,-8.999999999703689e-07,0.0009066450000000011,13309.820000000007,1350.3439999999973,-1.9681049999999993e-07,0.0009066450000000011
gemma,csqa,23,0.696969696969697,0.0036407766990292382,2768.2375,3260.224,403123.53,321990.06,155347.01523714286,2651.9191400000004,0.017070937191498225,0.0029044151,0.0021370053,0.9893254,0.02494055,0.07682261128285714,0.0027528882,0.03583434770304346,0.08286588,0.0899286,0.99998426,0.8937075,0.5109075081428571,0.072288152,0.14148970353024737,0.9970945,0.99786574,0.010224364,0.97505367,0.9231695470571428,0.997246848,1.0802423564541925,91724.17,83823.82,175795.56,517920.8,186925.78725714286,80785.4268,0.43217914438347554,1224.4375,1922.2031,31889.887,25618.45,15070.530365714289,879.3527399999999,0.05834915684191738,0.9301767,1.1229701,2.5558181e-06,3.3878884,0.7920352153259458,1.01085948,1.2762809773650285,0.9970945,0.99786574,0.010224364,0.97505367,0.9231695470571428,0.997246848,1.0802423564541925,0.0,0.0,0.0,0.0,0.9609163999557496,2.395015329122544,0.0,0.0,5.101659756440383,49.558657572819634,1352.1583017202524,1.064681266784668,0.544896926164627,6.572799940922374,0.1770266712410375,0.00066094886834038,0.03129422623574144,0.8348471099367218,-0.0024638772010802112,-0.0007694363594054066,-0.0025575333640333042,-0.4687991857528684,-0.10229447484016418,-0.1636974682954504,0.07976191530469799,0.04218465629965059,0.8200495085486335,0.7970080008873577,1.0569052971326398,0.1851504015067451,1.9763702979454578,2.4227441641000524,0.04153584056454296,-23.59969388521631,-19.15781343900244,-0.01715395728071356,-0.08442549896240248,-0.10963063335418721,-0.07347054379887397,0.010561909437179495,0.05569917476177211,0.019766455700145347,3.135307673577141,8.407862122505424,0.9120915567901864,8.237988893850087e-05,0.0001334372516692831,0.14238559596414002,-0.0025579720251281274,0.00038148897326156783,-0.07556295178871553,-49526.909999999974,-0.0020694999999999464,-3.840000000088217e-06,0.002009638999999999,-3700.3800000000047,-1922.2029999999977,2.798733000000002e-07,0.002009638999999999
gemma,csqa,24,0.7272727272727273,-0.009708737864077586,1926.1521,2768.2375,374964.56,343170.38,147345.90681142855,4105.50952,0.02786307138653096,0.0023245811,0.0029044151,0.9878542,0.023462236,0.07740250417428572,0.0029753327200000004,0.03843974705082867,0.07167076,0.08592082,0.99998116,0.9566468,0.5205672137142857,0.08962081200000001,0.1721599237654422,0.99767476,0.9970945,0.011709392,0.9765349,0.9225891010857142,0.997024092,1.0806805432082487,81191.516,91724.17,196279.4,504796.44,195791.74131428575,84864.0912,0.43344060699565135,546.1738,1224.4375,30665.45,26842.887,14842.885608571429,1606.67694,0.1082455920210065,1.0401888,1.0750645,2.7476694e-06,3.6421988,0.8514889825905543,1.10909894,1.302540562912696,0.99767476,0.9970945,0.011709392,0.9765349,0.9225891010857142,0.997024092,1.0806805432082487,0.0,0.0,0.0,0.0,0.9584898948669434,0.3247579518705606,0.0,0.0,4.898702768179087,47.48328766456017,1386.4196120042068,1.0540934784412384,0.5386735771894455,6.881902554410399,0.7529502168297768,0.0006900124544019251,0.028360944615384617,0.8528028654224418,-0.0024265050888062634,3.737211227394788e-05,-0.002525198954787311,-2.070257377251983,-1.6014581914991148,-0.86440255812912,0.5759235455887393,0.49616163028404126,3.2533151165937495,-0.20295698826129627,-0.999964989148654,-0.03978254096719824,-2.0753699082594608,-4.051740206204919,-0.041877040458773274,34.261310283954344,57.861004169170656,0.02533823905112742,-0.01058778834342955,0.07383771061897293,-0.009944561507506,-0.0062233489751815085,-0.016785258412361004,-0.011421148984975704,0.30910261348802504,-2.8262050600891158,0.04702754020604627,2.9063586061545067e-05,-5.3316302876955804e-05,0.043972518077718625,-0.0029332816203568243,-0.00037530959522869695,-0.093732358111692,-28158.97000000003,-0.0014712000000000058,-3.099999999922609e-06,0.001485028000000001,20483.839999999997,-1224.436999999998,1.9185129999999975e-07,0.001485028000000001
gemma,csqa,25,0.7575757575757576,-0.015776699029126096,5485.659,1926.1521,390025.9,328451.34,151591.77080571427,5120.5896999999995,0.033778810503920474,0.003207326,0.0023245811,0.98852104,0.022102237,0.0780995725825917,0.0033302187781419994,0.04264067811612612,0.118593305,0.070273414,0.9999827,0.9176588,0.5182708768285715,0.0964727138,0.1861434202210958,0.99679184,0.99767476,0.011055135,0.9778981,0.9218917387142856,0.996669142,1.0811129973991194,106292.43,81191.516,217371.12,489529.06,206598.39999999997,93534.826,0.4527374171339157,2569.959,546.1738,31211.623,26296.713,14920.910404285716,1647.1218999999996,0.11039017428365418,1.175725,0.9613639,2.6415105e-06,3.5014787,0.8185908105750143,1.09812998,1.3414882801910968,0.99679184,0.99767476,0.011055135,0.9778981,0.9218917387142856,0.996669142,1.0811129973991194,0.0,0.0,0.0,0.0,0.9488295912742616,0.1964296931400895,0.0,0.0,5.333308256589449,48.26291949932392,1375.6556208683894,1.183295437335968,0.5246418241262436,8.375872917188092,0.8333980724215507,0.0006670701485257285,0.025772926537102475,0.8703882797784892,-0.009660303592681774,-0.00723379850387551,-0.01007867025454956,-0.1283282587304711,1.9419291185215122,-0.3951504743496447,0.08044785559177392,-0.49547568999696534,0.10684352536677899,0.4346054884103623,0.6375624766716586,0.08871848507189806,0.7796318347637481,2.855001743023209,0.016419078650816266,-10.763991135817378,-45.02530141977172,-0.007763876854177565,0.12920195889472974,0.1397897472381593,0.1225716329122819,-0.014031753063201924,-0.007808404088020415,-0.026048712350832615,1.4939703627776932,1.1848677492896682,0.2170868231518701,-2.294230587619663e-05,-5.20058919377417e-05,-0.03324911851929124,-0.002588018078282142,0.0003452635420746822,-0.09125288714390178,15061.340000000026,0.0006668399999999464,1.5399999999665681e-06,-0.0006542570000000001,21091.72,546.1729999999989,-1.0615889999999992e-07,-0.0006542570000000001
gemma,csqa,26,0.7878787878787878,-0.007281553398058148,4910.212,5485.659,458571.5,273824.28,173264.47435714287,6488.852199999999,0.03745056350458063,0.0033740997,0.003207326,0.98926175,0.020331025,0.07861903753428572,0.0036363244200000007,0.04625246616841036,0.103476085,0.109371535,0.999985,0.7727266,0.5113092882857142,0.104107346,0.2036093381863554,0.99662614,0.99679184,0.010306915,0.9796689,0.9213721267142857,0.9963634060000001,1.0813908691505034,115910.46,106292.43,247650.8,468588.25,224940.1322857143,106099.76600000002,0.47168001957620365,1871.2539,2569.959,33781.582,23726.754,15897.411474285716,2288.52694,0.1439559480297519,1.1227393,0.850539,2.2467077e-06,2.9781442,0.6962434310294485,1.0102031320000002,1.4509338049414768,0.99662614,0.99679184,0.010306915,0.9796689,0.9213721267142857,0.9963634060000001,1.0813908691505034,0.0,0.0,0.0,0.0,0.9176338315010072,0.2791424872353673,0.0,0.0,5.28418153982896,44.54829509441669,1329.3548020582932,1.1816957428455352,0.5459236604571343,3.0701671142239144,0.8195833258330822,0.0005812794283529703,0.02289842406143345,0.8876253645985945,-0.031195759773254395,-0.02153545618057262,-0.032878148046962874,0.08271279409527776,0.21104105282574886,0.42108091079839305,-0.013814746588468485,-0.0942626021802424,-0.01657640813630379,-0.04912671676048852,-0.4837322051708508,-0.009211302703118873,-3.7146244049072337,-4.494256239670982,-0.07696642564193135,-46.30081881009619,-35.53682767427881,-0.03365727447169409,-0.0015996944904328458,-0.1308016533851626,-0.0013518977931955556,0.021281836330890647,0.03531358939409257,0.04056450582515825,-5.3057058029641775,-6.799676165741871,-0.6334510868803134,-8.579072017275821e-05,-6.284841429656158e-05,-0.128608243619298,-0.002874502475669026,-0.00028648439738688386,-0.11153186160411077,68545.59999999998,0.0007407100000000888,2.300000000010627e-06,-0.0007482200000000008,30279.679999999993,2569.9590000000026,-3.948028e-07,-0.0007482200000000008
gemma,csqa,27,0.8181818181818182,0.001213592233009801,6361.3604,4910.212,514899.34,235652.7,194411.60332571427,11433.19568,0.05880922478091464,0.0041645765,0.0033740997,0.9901133,0.019127667,0.08064618915402029,0.003902733278142,0.048393275251917715,0.11114969,0.09765249,0.999987,0.6765024,0.5163712185714285,0.124487308,0.24108103488672444,0.99583364,0.99662614,0.009413309,0.980865,0.9193457625428573,0.9960963140000001,1.0834838789721197,135796.75,115910.46,293979.8,442589.78,255385.92228571427,120217.526,0.4707288676057311,2014.0352,1871.2539,35652.836,21855.5,17005.85051142857,3196.79262,0.1879819311507794,1.1223084,0.8906787,2.0010946e-06,2.6525695,0.6201291777803599,1.05049832,1.6939991794388216,0.99583364,0.99662614,0.009413309,0.980865,0.9193457625428573,0.9960963140000001,1.0834838789721197,0.0,0.0,0.0,0.0,0.9731932282447816,0.2437237978447228,0.0,0.0,6.670810733522687,56.754362378801616,1762.918247767857,1.2161415865421294,0.5604077877998352,3.609600238078437,0.9024759764317424,0.0003837400857769908,0.020832112574257426,0.9045340337332909,0.055559396743774414,0.08675515651702881,0.06054636919052325,-0.035418689390644464,-0.11813148348592223,-0.12688390700187513,0.08289265059866013,0.09670739718712862,0.10113999148823849,1.386629193693727,1.4357559104542155,0.26241134662807397,12.206067284384929,15.920691689292163,0.2739962833261096,433.5634457095639,479.8642645196601,0.32614577014222257,0.0344458436965942,0.03604553818702705,0.02914950308075781,0.014484127342700992,-0.006797708988189655,0.026531415272553982,0.5394331238545225,5.8451389268187,0.17570155101830087,-0.00019753934257597946,-0.00011174862240322125,-0.3398354267167144,-0.002066311487176023,0.000808190988493003,-0.09023815270572255,56327.840000000026,0.0008515499999999232,1.999999999946489e-06,-0.0008936059999999999,46329.0,1871.2540000000008,-2.456130999999999e-07,-0.0008936059999999999
