Model,Task,Layer,Relative_Depth,Accuracy_Drop,M1_MSE_next,M1_MSE_start,M1_MSE_end,M1_MSE_mean,M2_Cosine_next,M2_Cosine_start,M2_Cosine_end,M2_Cosine_mean,M3_Residual_next,M3_Residual_start,M3_Residual_end,M3_Residual_mean,M4_CKA_next,M4_CKA_start,M4_CKA_end,M4_CKA_mean,M5_L1_next,M5_L1_start,M5_L1_end,M5_L1_mean,M6_L_Inf_next,M6_L_Inf_start,M6_L_Inf_end,M6_L_Inf_mean,M7_Var_Ratio_next,M7_Var_Ratio_start,M7_Var_Ratio_end,M7_Var_Ratio_mean,M8_Pearson_next,M8_Pearson_start,M8_Pearson_end,M8_Pearson_mean,M11_SVD_Ent,M12_KL_Noise,M13_LogitLens,M14_Spectral_Norm,M15_Frobenius_Norm,M16_Effective_Rank,M11_SVD_Ent_delta1,M11_SVD_Ent_delta2,M11_SVD_Ent_rel_change,M12_KL_Noise_delta1,M12_KL_Noise_delta2,M12_KL_Noise_rel_change,M13_LogitLens_delta1,M13_LogitLens_delta2,M13_LogitLens_rel_change,M14_Spectral_Norm_delta1,M14_Spectral_Norm_delta2,M14_Spectral_Norm_rel_change,M15_Frobenius_Norm_delta1,M15_Frobenius_Norm_delta2,M15_Frobenius_Norm_rel_change,M16_Effective_Rank_delta1,M16_Effective_Rank_delta2,M16_Effective_Rank_rel_change,M1_MSE_start_delta1,M2_Cosine_start_delta1,M3_Residual_start_delta1,M4_CKA_start_delta1,M5_L1_start_delta1,M6_L_Inf_start_delta1,M7_Var_Ratio_start_delta1,M8_Pearson_start_delta1
gemma,copa,16,0.48484848484848486,0.04199475065616801,5952.9638671875,515467.0,553872.5625,242044.0687866211,0.0001296401023864,0.0378594994544982,0.9868401624262332,0.03438298415173496,0.103669762898022,0.9646847570188164,0.9999769708229398,0.5724583869399212,0.9997387103076107,0.925734414713716,0.0001684159287619,0.9600150354921101,8.365181922912598,24.90312385559082,25.6032829284668,30.89186983949998,3840.0,36304.0,37632.0,21408.470588235294,0.8230452877450023,739.9144262414045,277440.6149651432,8222.796910271145,0.9998693466186525,0.9621509313583374,0.0129775162786245,0.9656115535317975,0.9677086472511292,0.0115210056304931,0.0362480468750013,4.117485293975244,47.14576515784631,1365.7042846679688,0.0002067089080811657,-0.0016631484031676136,0.00021365219012903225,0.0002251324653624997,0.0009525213241575996,0.019930505775991314,0.0362480468750013,0.0363823242187558,6.862284704031719e+27,-0.3859682083129874,-0.7717199600659876,-0.08570493913546007,0.9250362102802043,1.7535784794734184,0.020013449189206556,8.814777080829344,15.716275728666005,0.006496311624152762,35913.5,0.0004447698593139024,0.001266029575219596,-0.0008562987896996166,3.5974311828613317,1280.0,49.74032042945578,-0.0004448890686034046
gemma,copa,17,0.5151515151515151,0.002624671916010501,3220.3369140625,630588.875,672933.9375,252719.49342256435,6.99758529663086e-05,0.0388107895851135,0.9774825759232044,0.034200928338310246,0.0691748898813551,0.967989552233726,0.999962732259873,0.5248626703221957,0.9998589803824453,0.9239044065445547,0.0004989888709301,0.9598476365229497,7.390191555023193,29.03360366821289,29.716960906982425,31.67875336198246,2816.0,40144.0,41472.0,21634.352941176472,0.8765964368244831,898.9960057588535,337090.3388867953,9990.69800010657,0.9999294877052308,0.9611994624137878,0.0223380587995052,0.9657941626056152,0.967424750328064,0.0109420223236083,4.124256491877997e-15,4.469821975781367,45.79568554804875,1346.831082857572,-0.00028389692306518555,-0.0004906058311463513,-0.00029337024513687027,-0.0005789833068847988,-0.0008041157722472984,-0.05025458067240074,-0.03624804687499718,-0.07249609374999848,-0.9999999999998862,0.3523366818061229,0.7383048901191103,0.08557084158179418,-1.350079609797561,-2.2751158200777652,-0.028636285894977576,-18.873201810396722,-27.687978891226066,-0.013819391227131717,115121.875,0.0009512901306152968,0.0033047952149095616,-0.0018300081691612347,4.13047981262207,3840.0,159.08157951744897,-0.0009514689445495605
gemma,copa,18,0.5454545454545454,0.005249343832021002,1373.6483154296875,722434.0625,767657.5625,267995.9928517061,6.562471389770508e-05,0.0396579504013061,0.9716602172702552,0.03417754759464191,0.0422994817976474,0.970054289585672,0.9999555913409234,0.4990926436601349,0.9998674436631064,0.9222765431837984,0.0007930574733753,0.9595683824959579,7.86702823638916,31.31545639038086,31.944988250732425,31.99463781188516,1792.0,42960.0,44288.0,21965.647058823528,0.9234395587551296,1025.552886132543,384544.5004407301,11397.146486584395,0.9999337196350098,0.9603523015975952,0.0281612761318683,0.9658176176907385,0.9673370122909546,0.0112947244644165,5.77315972812705e-17,4.014684319496155,46.06702657846304,1380.9010009765625,-8.7738037109375e-05,0.00019615888595581055,-9.069236349346088e-05,0.00035270214080820005,0.0009316854476929988,0.0322337252088416,-4.066524894596727e-15,0.03624804687499311,-0.98600193819299,-0.4551376562852125,-0.8074743380913354,-0.10182456007224994,0.27134103041429114,1.621420640211852,0.005925034796773643,34.06991811899047,52.943119929387194,0.02529635568456312,91845.1875,0.0008471608161925992,0.002064737351946011,-0.0016278633607563764,2.2818527221679688,2816.0,126.55688037368964,-0.000847160816192627
gemma,copa,19,0.5757575757575758,0.015748031496063006,678.8978881835938,784262.5625,831299.375,281021.09872795554,0.000146210193634,0.040549099445343,0.967740811407566,0.034239384400493914,0.0285760681491899,0.9712495866942658,0.9999511441953034,0.48671738001233217,0.999706528263701,0.9205669614033384,0.0010291552185584,0.9592295363128952,11.378583908081056,34.348236083984375,34.87534713745117,32.96216869354248,1024.0,44752.0,46080.0,22281.882352941175,0.9561230240701476,1110.579329647811,416426.2801987023,12342.060049873375,0.999853253364563,0.9594618082046508,0.0320804491639137,0.9657558143577155,0.967362940311432,0.0102046688497066,0.0380566406250002,4.084485860971304,45.26090753995455,1371.177499624399,2.5928020477405944e-05,0.00011366605758678094,2.680350296535572e-05,-0.0010900556147099005,-0.0014427577555181006,-0.09651015552827957,0.038056640625000145,0.03805664062500421,659199509751770.1,0.06980154147514916,0.5249391977603617,0.01738655792590671,-0.8061190385084913,-1.0774600689227825,-0.0174988293879893,-9.723501352163566,-43.79341947115404,-0.007041418135903421,61828.5,0.0008911490440368999,0.0011952971085937847,-0.00170958178045999,3.0327796936035156,1792.0,85.02644351526783,-0.000890493392944447
gemma,copa,20,0.6060606060606061,-0.002624671916010501,1848.9437255859373,821380.25,869433.3125,289788.5487437529,0.0001048445701599,0.0415304899215698,0.9610632732510568,0.0343080165193361,0.0461124897635974,0.9719166377095624,0.9999422100228308,0.4812765516234973,0.9997890106877918,0.9186843683895772,0.0015022812082622,0.9587230080564865,11.243841171264648,39.71942901611328,40.145469665527344,34.909610383650836,2048.0,45776.0,47104.0,22522.823529411766,0.9181384354681104,1161.544384654762,435536.2957645396,12908.443515285398,0.9998944997787476,0.9584802389144896,0.038759272545576,0.9656870675218456,0.9671198725700378,0.0096347000673413,0.0095283203125169,4.287423253059387,46.958131496722885,1376.1985426682693,-0.000243067741394154,-0.00026899576187155994,-0.00025126840326950006,-0.0005699687823652998,0.0005200868323446007,-0.055853726442253615,-0.0285283203124833,-0.06658496093748345,-0.7496279189115409,0.20293739208808326,0.1331358506129341,0.049684929510277254,1.6972239567683332,2.5033429952768245,0.037498672673986766,5.02104304387035,14.744544396033916,0.0036618476056131666,37117.6875,0.0009813904762268066,0.0006670510152966269,-0.0018825930137611468,5.371192932128906,1024.0,50.96505500695116,-0.0009815692901611328
gemma,copa,21,0.6363636363636364,0.018372703412073508,1961.419921875,896790.875,946959.625,309481.7856983858,0.0001483559608459,0.0416372418403625,0.95813874527812,0.034276951213969856,0.0455086688524227,0.9730920718392878,0.999940104293082,0.4734950582985095,0.9997035484710216,0.9184821397653308,0.0017373895348669,0.9586217160915899,13.6541109085083,43.56559753417969,43.98236083984375,36.424796244677374,2048.0,47824.0,49152.0,23125.176470588234,0.9210957192774624,1265.108114183838,474368.8739514343,14059.365142146617,0.9998517632484436,0.9583747386932372,0.0416820049285888,0.9657181922127219,0.9650747179985046,0.0088491992950439,0.0,4.564549051798307,48.02866114102877,1380.1998760516826,-0.002045154571533203,-0.0018020868301390491,-0.0021146857070555303,-0.0007855007722974011,-0.00021553198993210128,-0.0815283056874816,-0.0095283203125169,0.018999999999966398,-1.0,0.2771257987389202,0.07418840665083692,0.06463691181904441,1.0705296443058856,-0.6266943124624476,0.02279753495687098,4.001333383413339,-1.0197096604570106,0.002907526246652914,75410.625,0.00010675191879269685,0.0011754341297254278,-0.00020222862424645882,3.8461685180664062,2048.0,103.563729529076,-0.0001055002212524414
gemma,copa,22,0.6666666666666666,-0.005249343832021002,1529.6246337890625,975782.0,1028064.875,332617.43549302046,0.0001240968704223,0.041817307472229,0.9540853574872016,0.03427020438453726,0.0385704695022801,0.974179106693555,0.999936653034106,0.4688293240871036,0.9997508681034476,0.918136231903418,0.0020919670680916,0.9584100096903356,12.984240531921388,47.75000762939453,48.172969818115234,38.342358981861786,1792.0,49872.0,51200.0,23848.0,0.9334107546834084,1373.4816997914495,515004.97073588,15263.739530974295,0.9998754262924194,0.9581942558288574,0.0457380264997482,0.9657252075917581,0.9633802771568298,0.0090379247665405,0.0,4.304651755553025,47.582287274874176,1375.7579956054688,-0.0016944408416748047,0.00035071372985839844,-0.0017557613002120442,0.00018872547149660114,0.0009742262437940023,0.021326841582412825,0.0,0.0095283203125169,0.0,-0.25989729624528213,-0.5370230949842023,-0.056938219591021744,-0.4463738661545946,-1.5169035104604802,-0.009293906087531445,-4.441880446213872,-8.443213829627211,-0.0032182878170665674,78991.125,0.0001800656318664967,0.0010870348542671993,-0.00034590786191279754,4.184410095214844,2048.0,108.3735856076114,-0.0001804828643797718
gemma,copa,23,0.696969696969697,0.0,1363.0635986328125,1047283.1875,1101417.75,355415.9013743681,0.0001811981201171,0.0418660640716552,0.952390730381012,0.03424074194010561,0.0351766784751205,0.9750538765796006,0.99993673910846,0.4669255986988834,0.999637040654168,0.9180446252120332,0.0022496880590727,0.9583742089983531,15.474699020385742,50.7559814453125,51.14781951904297,39.64945263021133,1536.0,51664.0,52992.0,24585.882352941175,0.9437228565670152,1471.4654753011737,551745.2720057394,16352.650164344204,0.9998185038566588,0.9581464529037476,0.0474308766424655,0.9657543951316792,0.9609163999557496,0.0092153469324111,0.0,5.101659756440383,49.558657572819634,1352.1583017202524,-0.0024638772010802112,-0.0007694363594054066,-0.0025575333640333042,0.00017742216587060024,-1.1303305626000903e-05,0.019630852264608256,0.0,0.0,0.0,0.7970080008873577,1.0569052971326398,0.1851504015067451,1.9763702979454578,2.4227441641000524,0.04153584056454296,-23.59969388521631,-19.15781343900244,-0.01715395728071356,71501.1875,4.875659942620014e-05,0.0008747698860456232,-9.160669138474908e-05,3.0059738159179688,1792.0,97.98377550972418,-4.780292510986328e-05
gemma,copa,24,0.7272727272727273,0.015748031496063006,3702.76611328125,1111374.5,1167078.125,377431.8708962833,0.0002263784408569,0.0423511266708374,0.9476362653076648,0.03433762633186926,0.0563227351800586,0.9757776879609504,0.9999321133555286,0.46733830511016344,0.9995474135477912,0.9171141968590888,0.0027236275579235,0.95792112259735,19.18876075744629,57.04182052612305,57.3779525756836,43.364778125987335,2816.0,53200.0,54528.0,25308.70588235294,0.9037543881654636,1559.2135604873752,584647.5669910391,17327.809801947886,0.9997736811637878,0.9576607942581176,0.0521883852779865,0.9656579017858294,0.9584898948669434,0.0083134441375732,0.0,4.898702768179087,47.48328766456017,1386.4196120042068,-0.0024265050888062634,3.737211227394788e-05,-0.002525198954787311,-0.0009019027948378999,-0.0010793249607085002,-0.09786965172909956,0.0,0.0,0.0,-0.20295698826129627,-0.999964989148654,-0.03978254096719824,-2.0753699082594608,-4.051740206204919,-0.041877040458773274,34.261310283954344,57.861004169170656,0.02533823905112742,64091.3125,0.00048506259918220523,0.0007238113813498037,-0.0009304283529444346,6.285839080810547,1536.0,87.74808518620148,-0.00048565864562999383
gemma,copa,25,0.7575757575757576,0.002624671916010501,6698.8505859375,1232792.875,1291394.0,422076.1784955193,0.0002976655960083,0.0426489114761352,0.9430506676435472,0.034329259658560984,0.0720179188077702,0.9769791566111592,0.9999298252717024,0.47034992428852906,0.999404042370088,0.916551007729197,0.00322278644242,0.9576868216772368,24.171676635742188,63.16644287109375,63.47516632080078,46.366322349099555,3840.0,56016.0,57344.0,26799.529411764706,0.8776087349637305,1725.2625059474742,646909.796120402,19173.140433787215,0.999701976776123,0.957366704940796,0.0567695908248424,0.9656663321177749,0.9488295912742616,0.0078357915878295,0.0,5.333308256589449,48.26291949932392,1375.6556208683894,-0.009660303592681774,-0.00723379850387551,-0.01007867025454956,-0.0004776525497437005,0.0004242502450941994,-0.05745543505668316,0.0,0.0,0.0,0.4346054884103623,0.6375624766716586,0.08871848507189806,0.7796318347637481,2.855001743023209,0.016419078650816266,-10.763991135817378,-45.02530141977172,-0.007763876854177565,121418.375,0.00029778480529779605,0.001201468650208759,-0.000563189129891839,6.124622344970703,2816.0,166.04894546009905,-0.0002940893173215553
gemma,copa,26,0.7878787878787878,-0.010498687664042003,10002.2685546875,1408937.75,1471495.0,493610.7093290441,0.0002272725105285,0.04316246509552,0.9392689876258372,0.0345596613033729,0.0824402862553336,0.9784442358183156,0.9999298050629798,0.4781959756502442,0.9995457449961442,0.9155680672595032,0.0036665177562336,0.9570237055093408,22.42262077331543,75.92700958251953,76.20120239257812,55.07777629179113,4864.0,59856.0,61184.0,29058.352941176472,0.8583065020276115,1965.8675184206936,737127.8000635863,21847.02552508161,0.999772846698761,0.956853210926056,0.0605517774820327,0.9654359383618131,0.9176338315010072,0.0067759959697723,0.0,5.28418153982896,44.54829509441669,1329.3548020582932,-0.031195759773254395,-0.02153545618057262,-0.032878148046962874,-0.0010597956180572006,-0.0005821430683135001,-0.13525061331432908,0.0,0.0,0.0,-0.04912671676048852,-0.4837322051708508,-0.009211302703118873,-3.7146244049072337,-4.494256239670982,-0.07696642564193135,-46.30081881009619,-35.53682767427881,-0.03365727447169409,176144.875,0.0005135536193848003,0.001465079207156439,-0.000982940469693716,12.760566711425781,3840.0,240.6050124732194,-0.0005134940147399902
gemma,copa,27,0.8181818181818182,-0.007874015748031503,15495.775390625,1646877.5,1714475.375,599663.8051757812,0.0002018213272094,0.0429999232292175,0.9399657286703588,0.03452484057668373,0.0950633933912425,0.980025085675574,0.9999359710357812,0.4906828506087384,0.9995963980774292,0.9158882779289002,0.0035820710865947,0.9571326236846223,22.696290969848636,82.87998962402344,83.16365814208984,59.85246815400965,6144.0,64720.0,66048.0,32205.647058823528,0.8375030787692344,2290.4026868917404,858816.516386908,25453.640946994463,0.9997981786727904,0.9570205211639404,0.0598504059016704,0.9654719832846347,0.9731932282447816,0.0065459157824516,0.0,6.670810733522687,56.754362378801616,1762.918247767857,0.055559396743774414,0.08675515651702881,0.06054636919052325,-0.00023008018732069944,0.0008297154307365011,-0.03395518361390515,0.0,0.0,0.0,1.386629193693727,1.4357559104542155,0.26241134662807397,12.206067284384929,15.920691689292163,0.2739962833261096,433.5634457095639,479.8642645196601,0.32614577014222257,237939.75,-0.00016254186630249717,0.0015808498572583707,0.0003202106693969142,6.952980041503906,4864.0,324.53516847104675,0.00016731023788441046
gemma,copa,28,0.8484848484848485,0.007874015748031503,3373.43505859375,1973166.75,2047132.75,759678.4332203584,0.0001928210258483,0.042712926864624,0.9423147663474084,0.03445919011445602,0.0405918323504637,0.981712570580302,0.9999438853845892,0.510850298367719,0.9996143951282512,0.9164317488889004,0.0033066207035972,0.9573883625623293,22.00077438354492,88.35223388671875,88.62644958496094,64.20741215874168,2560.0,70864.0,72192.0,36552.544117647056,0.9329433399606912,2734.799124867261,1025448.7871841554,30392.29537448417,0.9998071789741516,0.9573044180870056,0.0575032234191894,0.965536587378558,0.9755728244781494,0.0062449830770492,3.5619063254444234e-14,5.532748597008841,54.1078142438616,1784.0482177734375,0.002379596233367809,-0.053179800510406605,0.002445142613311857,-0.00030093270540239997,-7.085251808170052e-05,-0.04597259045237723,3.5619063254444234e-14,3.5619063254444234e-14,0.0,-1.1380621365138461,-2.524691330207573,-0.17060327177246482,-2.6465481349400193,-14.852615419324948,-0.0466316248480757,21.12997000558039,-412.4334757039835,0.011985791191585049,326289.25,-0.0002869963645934989,0.0016874849047280316,0.0005434709600002918,5.4722442626953125,6144.0,444.3964379755207,0.00028389692306518555
gemma,copa,29,0.8787878787878788,0.010498687664042003,1367.1378173828125,2117709.5,2194320.5,834988.9538610121,0.0002229809761047,0.0426803231239318,0.9431320950388908,0.03444364995640861,0.0249593183332133,0.9823353549621464,0.9999460083661884,0.5226991444046549,0.9995532534895232,0.9165009066588006,0.0032129063405999,0.9574660988164221,22.791187286376957,91.29721069335938,91.5391082763672,66.59169516843907,1024.0,73424.0,74752.0,38831.529411764706,1.0275879564467596,2931.366791237814,1099154.4108427437,32576.78582684851,0.9997766017913818,0.9573405385017396,0.0566825047135353,0.9655530270846451,0.9762011170387268,0.0044418668746948,0.0069775390625184,5.211103541510446,55.1888850075858,1701.3266775948662,0.0006282925605773926,-0.0017513036727904163,0.000644024254071951,-0.0018031162023544002,-0.0015021834969520002,-0.28873035845060857,0.006977539062482781,0.006977539062447162,195893390363.4365,-0.3216450554983954,0.8164170810154507,-0.0581347678931744,1.081070763724206,3.7276188986642254,0.019979937811789306,-82.72154017857133,-103.85151018415172,-0.0463673231219115,144542.75,-3.260374069220112e-05,0.0006227843818443768,6.915776990013e-05,2.944976806640625,2560.0,196.56766637055307,3.612041473399774e-05
